t,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.21738839149475098,-1.0132602453231812,-0.11602965742349625,-0.1961972713470459,-0.07668085396289825,0.018889255821704865,-0.02271161787211895
0.3524324893951416,-0.9643868803977966,-0.15969154238700867,-0.2104179561138153,0.06821432709693909,0.07460994273424149,-0.07893072813749313
0.38658738136291504,-0.964139997959137,-0.05162234231829643,-0.2027050405740738,0.14029644429683685,0.10057171434164047,-0.04380597919225693
0.420743465423584,-0.9816653728485107,-0.10469203442335129,-0.23644904792308807,-0.08786173164844513,0.08163489401340485,-0.06335366517305374
0.44788217544555664,-0.95920330286026,-0.14642411470413208,-0.22222836315631866,0.008948411792516708,0.09519056975841522,-0.14599284529685974
0.4784858226776123,-0.962165355682373,-0.08973602950572968,-0.25308001041412354,0.010169316083192825,0.08314254134893417,-0.09278613328933716
0.5055997371673584,-0.9503172039985657,-0.1278497278690338,-0.22560274600982666,-0.22257034480571747,0.06206769496202469,-0.07507103681564331
0.5397515296936035,-0.9722855687141418,-0.11795946210622787,-0.2791111171245575,0.014139939099550247,0.13934214413166046,-0.08789920806884766
0.5739049911499023,-0.9836400747299194,-0.08708254992961884,-0.21114104986190796,-0.03437146171927452,0.11897203326225281,-0.050255101174116135
0.6080174446105957,-0.9599438309669495,-0.13870488107204437,-0.2793521285057068,0.07302208244800568,0.09971655160188675,-0.04496888816356659
0.6351079940795898,-0.9824059009552002,-0.10999900847673416,-0.2089717835187912,0.04052292928099632,0.03633304312825203,0.008544838055968285
0.6621947288513184,-0.9794438481330872,-0.11771823465824127,-0.2251206934452057,0.031561315059661865,-0.02236131764948368,-0.01718970388174057
0.6963257789611816,-0.9814185500144958,-0.11892437189817429,-0.22246938943862915,-0.01144423708319664,-0.10141989588737488,-0.032519999891519547
0.7308259010314941,-0.9683362245559692,-0.13966980576515198,-0.1880023032426834,-0.015756389126181602,-0.16668210923671722,-0.08152282238006592
0.7627894878387451,-0.976235032081604,-0.13026198744773865,-0.2024639993906021,0.05938003584742546,-0.18195374310016632,-0.15971358120441437
0.790966272354126,-0.9895641207695007,-0.16041521728038788,-0.2967061996459961,0.11955027282238007,-0.13491711020469666,-0.11084435880184174
0.8243875503540039,-0.9411843419075012,-0.07164409011602402,-0.2692289352416992,0.02625003084540367,-0.1626795381307602,0.012940085493028164
0.8647642135620117,-0.9636463522911072,-0.11795946210622787,-0.2487414926290512,-0.08704788982868195,-0.1520310491323471,-0.000785142183303833
0.8999819755554199,-0.9614248275756836,-0.10806920379400253,-0.2774239182472229,-0.1743502914905548,-0.08731651306152344,0.2196451723575592
0.9580769538879395,-0.9930198192596436,-0.09914384037256241,-0.12678104639053345,0.0678577795624733,0.012559955008327961,0.042799681425094604
0.9856841564178467,-0.9920324683189392,-0.10083242505788803,-0.266818642616272,-0.057369597256183624,-0.038447294384241104,0.06234737113118172
1.0329945087432861,-0.9833931922912598,-0.1760949045419693,-0.16727383434772491,0.21141110360622406,0.00828389823436737,0.037607330828905106
1.108569622039795,-0.9039121270179749,-0.06802570074796677,-0.2362080067396164,0.03334388881921768,-0.059216711670160294,0.048297472298145294
1.1340439319610596,-0.9493299126625061,-0.15197230875492096,-0.1689610332250595,0.17262116074562073,-0.005460570100694895,0.0736483782529831
1.1691956520080566,-0.9735198020935059,-0.10203855484724045,-0.26850584149360657,0.16529078781604767,0.019279470667243004,0.05501698702573776
1.1968398094177246,-0.9527856111526489,-0.17754225432872772,-0.2087307572364807,0.15704409778118134,0.04768470674753189,0.07731357216835022
1.2287888526916504,-0.9663615822792053,-0.13749876618385315,-0.2313874512910843,0.274941086769104,0.06478893756866455,0.11915784329175949
1.2557649612426758,-0.9606842994689941,-0.12495500594377518,-0.2313874512910843,0.2535608410835266,0.077311672270298,0.10816226899623871
1.2863116264343262,-0.9974628686904907,-0.0989026129245758,-0.22102321684360504,-0.05400983989238739,-0.11236198246479034,-0.018592271953821182
1.4435944557189941,-0.8858931064605713,-0.22988827526569366,-0.13352984189987183,0.5012666583061218,-0.028978882357478142,0.22392122447490692
1.4730110168457031,-1.019431233406067,-0.17344141006469727,-0.16534560918807983,0.9621645212173462,0.013476252555847168,-0.10075365006923676
1.5288939476013184,-0.9498235583305359,0.22628267109394073,-0.32297831773757935,-0.0017808601260185242,0.07364647835493088,0.2541590631008148
1.5571765899658203,-1.0448552370071411,-0.4703904986381531,0.3716377019882202,-0.7653624415397644,-0.11999779939651489,-0.14076532423496246
1.5920515060424805,-0.9300767183303833,0.11411251127719879,-0.2183719128370285,-0.4122822880744934,0.08983441442251205,-0.27332308888435364
