t,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.21780991554260254,0.8201945424079895,-0.4231102168560028,-0.3335835635662079,0.13331590592861176,0.00445772148668766,-0.03374128416180611
0.34603333473205566,0.8172852396965027,-0.4426495134830475,-0.34973248839378357,0.06931215524673462,0.03021310828626156,-0.040961943566799164
0.3802022933959961,0.7925556898117065,-0.43396538496017456,-0.35190173983573914,-0.03049694187939167,-0.014382744207978249,0.016786444932222366
0.41434144973754883,0.822376549243927,-0.420697957277298,-0.340091347694397,-0.10347016155719757,-0.05307600647211075,-0.03063994273543358
0.4414329528808594,0.8027384281158447,-0.449645072221756,-0.291885644197464,-0.026448069140315056,-0.047506507486104965,0.0036615459248423576
0.4685802459716797,0.8335290551185608,-0.4585704505443573,-0.28827017545700073,0.06900250911712646,0.050606753677129745,-0.0021056197583675385
0.4991610050201416,0.7978894710540771,-0.43927234411239624,-0.3492504358291626,0.0566362626850605,0.010416058823466301,0.08856914937496185
0.526343822479248,0.8182549476623535,-0.41949182748794556,-0.32779887318611145,0.00964810699224472,-0.02981540933251381,-0.012959343381226063
0.5604767799377441,0.833044171333313,-0.4431319832801819,-0.32297831773757935,0.01782827079296112,0.014668773859739304,-0.052182041108608246
0.587674617767334,0.7845549583435059,-0.44071972370147705,-0.34226056933403015,0.028658032417297363,0.004693923983722925,0.02148270048201084
0.6147482395172119,0.8454089164733887,-0.4450617730617523,-0.32297831773757935,0.026674892753362656,-0.039228662848472595,-0.023923249915242195
0.645362377166748,0.822376549243927,-0.4279347360134125,-0.33093225955963135,0.017422828823328018,-0.016425760462880135,0.016478314995765686
0.6724231243133545,0.8604405522346497,-0.4298645555973053,-0.34708115458488464,0.02795065939426422,-0.035019196569919586,-0.14544521272182465
0.706719160079956,0.9009290337562561,-0.4923420548439026,-0.33117327094078064,0.10369794815778732,-0.046625636518001556,-0.17171241343021393
0.7342252731323242,0.9486908912658691,-0.4146673083305359,-0.3808251619338989,-0.001286230981349945,-0.18482926487922668,0.34877145290374756
0.7700541019439697,0.9292952418327332,-0.29863765835762024,-0.4261385500431061,-0.14819931983947754,-0.33326950669288635,0.7281187772750854
0.8010053634643555,0.9816635251045227,-0.46025902032852173,-0.32321932911872864,0.09981197118759155,-0.41420915722846985,0.914738118648529
0.8404009342193604,1.0691865682601929,-0.4421670734882355,-0.37865591049194336,1.832836627960205,-0.6051045656204224,1.1786317825317383
0.8715157508850098,1.0236066579818726,-0.44675037264823914,-0.5037497282028198,2.6211583614349365,-0.7138385772705078,1.2669018507003784
0.934241533279419,0.8017686605453491,-0.2742738425731659,-0.6440284252166748,1.0084739923477173,-1.0745545625686646,1.1209050416946411
0.9641609191894531,0.7578859329223633,-0.5618151426315308,-0.5047138333320618,0.4266248643398285,-1.2190241813659668,0.5598254203796387
1.0068628787994385,0.7535219192504883,-0.8725140690803528,-0.43794894218444824,0.208545982837677,-1.067224144935608,0.2510330080986023
1.038689136505127,0.7767967581748962,-0.778194785118103,-0.4974829852581024,0.5286393761634827,-1.0314885377883911,0.34388452768325806
1.0629980564117432,0.6010234355926514,-0.7007612586021423,-0.4512054920196533,-1.6154977083206177,-1.2501782178878784,0.9849876165390015
1.0958523750305176,0.632783830165863,-1.0691132545471191,-0.31478333473205566,-2.8949549198150635,-1.191840648651123,0.7830966711044312
1.1284170150756836,0.6737571954727173,-1.2196382284164429,-0.4847084879875183,-2.7688112258911133,-1.3598285913467407,0.4513968229293823
1.1633896827697754,0.3297264277935028,-0.913040041923523,-0.34346574544906616,-2.1750500202178955,-1.5953171253204346,1.9281635284423828
1.2037911415100098,0.37482139468193054,-1.2497913837432861,-0.17739704251289368,-0.4069007635116577,-1.392815351486206,1.530795693397522
1.23305082321167,0.30184516310691833,-0.6513099670410156,-0.24030549824237823,-0.1356765776872635,-0.868692934513092,1.9510709047317505
1.2648565769195557,0.25141641497612,-0.8220978379249573,-0.22704893350601196,-0.1961522400379181,-0.5724232792854309,1.8374500274658203
1.292018175125122,-0.07627221941947937,-0.5934157371520996,-0.33117327094078064,-0.6704890727996826,-0.5675363540649414,1.930301547050476
1.3261020183563232,-0.3421142101287842,-0.7769885659217834,-0.2610339820384979,-0.5211325287818909,-0.3360183835029602,1.8640226125717163
