t,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.21840405464172363,0.9848152995109558,0.16971200704574585,-0.09038572013378143,0.28708940744400024,-0.0990077406167984,-0.1485498547554016
0.3465132713317871,0.973662793636322,0.19204892218112946,-0.09351909160614014,0.36405840516090393,-0.07762745767831802,-0.13724884390830994
0.37364721298217773,0.9700260758399963,0.18719308078289032,-0.05881097540259361,0.3258793354034424,-0.05044395104050636,-0.15832370519638062
0.4041774272918701,0.9959678649902344,0.19302009046077728,-0.06797005981206894,0.26173847913742065,-0.06113409250974655,-0.18581263720989227
0.4312002658843994,0.9537822008132935,0.21050116419792175,-0.128950297832489,0.17927168309688568,-0.038226645439863205,-0.19344845414161682
0.4652373790740967,0.9777843952178955,0.29547855257987976,-0.08050355315208435,0.05974258482456207,-0.0018485637847334146,-0.12293017655611038
0.49225497245788574,0.9416599273681641,0.24230697751045227,-0.062426403164863586,-0.1385687291622162,0.00043879845179617405,-0.08442454040050507
0.519324541091919,0.9229916334152222,0.22773943841457367,-0.09038572013378143,-0.2591572403907776,-0.07889378815889359,-0.04265774041414261
0.5533850193023682,0.9002017378807068,0.1896210014820099,-0.06724697351455688,-0.14675801992416382,-0.06148413196206093,0.04469598829746246
0.5874555110931396,0.9700260758399963,0.20710207521915436,-0.16872002184391022,-0.08002745360136032,-0.07306335121393204,0.05805886536836624
0.6145477294921875,0.9806936979293823,0.24667726457118988,-0.09617041051387787,-0.2158510386943817,-0.00910457968711853,0.08659777790307999
0.6451897621154785,0.9617829322814941,0.14081968367099762,-0.1005089208483696,-0.16177299618721008,0.008465798571705818,0.04550284147262573
0.6722104549407959,0.9947556257247925,0.19666199386119843,-0.10870388895273209,-0.035261914134025574,0.01333918422460556,0.032466303557157516
0.7063698768615723,0.9802088141441345,0.24085023999214172,-0.07471886277198792,-0.18619954586029053,0.029925836250185966,0.02419212833046913
0.7408542633056641,0.9911189079284668,0.20321738719940186,-0.12846824526786804,-0.16689623892307281,0.04559372738003731,-0.013717586174607277
0.7759969234466553,0.9397203922271729,0.22045566141605377,-0.09159086644649506,-0.19144411385059357,0.06536753475666046,-0.015105062164366245
0.8033585548400879,0.9620254039764404,0.22094124555587769,-0.08267280459403992,-0.13608655333518982,0.060735903680324554,-0.008555232547223568
0.8398492336273193,0.9680865406990051,0.2231263816356659,-0.09641143679618835,0.06899628788232803,0.05848187953233719,0.027611903846263885
0.8984048366546631,0.9782692790031433,0.21438585221767426,-0.09978583455085754,0.23851139843463898,0.029465781524777412,0.02639017254114151
0.9317595958709717,1.0025138854980469,0.26294437050819397,-0.1181040033698082,-0.0359906442463398,0.05420593172311783,-0.01906748116016388
0.9997074604034424,0.9879671335220337,0.23745113611221313,-0.09906274825334549,-0.12533001601696014,0.07130038738250732,-0.03384057432413101
1.0245387554168701,0.9642074108123779,0.19204892218112946,-0.08869852125644684,-0.05195258557796478,0.06321313977241516,-0.04458833858370781
1.0576937198638916,0.986270010471344,0.24619166553020477,-0.11280137300491333,-0.11223654448986053,0.019972750917077065,-0.03442629426717758
1.1444251537322998,0.9627527594566345,0.2119579166173935,-0.07158549129962921,-0.08455491811037064,0.026670683175325394,0.08589708805084229
1.1744205951690674,0.9632376432418823,0.22069844603538513,-0.09327805787324905,-0.042326755821704865,-0.05864780396223068,0.014714705757796764
1.2119035720825195,0.9707534313201904,0.2124435007572174,-0.09833966195583344,0.02787780947983265,-0.05145670473575592,0.04073891043663025
1.2402336597442627,0.9549944400787354,0.22239799797534943,-0.10340126603841782,0.016753580421209335,-0.055293355137109756,0.019657183438539505
1.2674517631530762,0.9901490807533264,0.22045566141605377,-0.10123199969530106,-0.011876506730914116,-0.035106878727674484,0.022890739142894745
1.3002958297729492,0.9751175045967102,0.2192416936159134,-0.10099097341299057,0.04904353618621826,-0.016971085220575333,0.01592242531478405
1.327260971069336,0.984330415725708,0.2253115028142929,-0.11689886450767517,0.0425838902592659,0.005253980867564678,0.028874900192022324
1.4638042449951172,0.9748750329017639,0.22215521335601807,-0.0877344086766243,0.07486113160848618,0.029703402891755104,0.02547222375869751
1.517308235168457,0.9806936979293823,0.24449211359024048,-0.07086240500211716,0.02426253631711006,0.021856945008039474,0.019790662452578545
1.5426135063171387,0.9918462634086609,0.2304101586341858,-0.07254961133003235,0.21118730306625366,-0.03312092646956444,0.06163493171334267
1.6036813259124756,0.9848152995109558,0.22992457449436188,-0.07544194906949997,0.2047732174396515,-0.03770241513848305,0.05186108872294426
1.6375703811645508,1.0020289421081543,0.1935056746006012,-0.08387795090675354,0.07974356412887573,0.0010336143895983696,-0.05033653602004051
1.6978199481964111,0.984330415725708,0.19496244192123413,-0.08797543495893478,0.12449758499860764,0.001084962859749794,0.011461655609309673
1.7314441204071045,0.9869973063468933,0.2308957427740097,-0.08243177831172943,0.08281444758176804,0.007740046828985214,-0.038282930850982666
1.765554666519165,0.956206738948822,0.19690477848052979,-0.05182114616036415,0.006420268677175045,-0.0007597645744681358,-0.023793749511241913
1.8189241886138916,0.9615405201911926,0.20273180305957794,-0.0973755493760109,0.08799377083778381,-0.0031493897549808025,-0.02879924327135086
